"Deer.ID","Sample.Date","Year","Month","Origin","Sample1","Sample2","Species","Sex","Age","County","grid","Latitude","Longitude","status"
"B27744","2019-11-16","2019","Nov","Free-Ranging","Active "," Hunter Killed","White Tailed Deer","Female","Adult","Warren","2473",38.8101,-78.2768,"0"
"B26924","2019-11-16","2019","Nov","Free-Ranging","Active "," Hunter Killed","White Tailed Deer","Female","Adult","Warren","2569",38.7943,-78.2218,"0"
"B26906","2019-11-16","2019","Nov","Free-Ranging","Active "," Hunter Killed","White Tailed Deer","Male","Yearlings","Shenandoah","2752",38.7724,-78.5375,"0"
"B26935","2019-11-16","2019","Nov","Free-Ranging","Active "," Hunter Killed","White Tailed Deer","Female","Adult","Shenandoah","2965",38.743,-78.52,"0"
"B30048","2019-11-16","2019","Nov","Free-Ranging","Active "," Hunter Killed","White Tailed Deer","Male","Adult","Shenandoah","3279",38.7044,-78.7619,"0"
"B30209","2019-11-16","2019","Nov","Free-Ranging","Active "," Hunter Killed","White Tailed Deer","Female","Adult","Shenandoah","3715",38.6443,-78.6529,"0"
"B27745","2019-11-17","2019","Nov","Free-Ranging","Active "," Hunter Killed","White Tailed Deer","Female","Yearlings","Frederick","653",39.1428,-78.2454,"0"
"T00438","2019-11-17","2019","Nov","Free-Ranging","Active "," Hunter Killed","White Tailed Deer","Female","Adult","Frederick","894",39.2121,-78.1122,"0"
"T01631","2019-11-17","2019","Nov","Free-Ranging","Active "," Hunter Killed","White Tailed Deer","Female","Adult","Frederick","1115",39.2999,-78.1459,"0"
"B25442","2019-11-17","2019","Nov","Free-Ranging","Active "," Hunter Killed","White Tailed Deer","Female","Yearlings","Frederick","1202",39.3588,-78.1809,"0"
"B25327","2019-11-18","2019","Nov","Free-Ranging","Active "," Hunter Killed","White Tailed Deer","Male","Adult","Frederick","600",39.1309,-78.3575,"0"
"B25329","2019-11-18","2019","Nov","Free-Ranging","Active "," Hunter Killed","White Tailed Deer","Female","Adult","Frederick","603",39.1297,-78.3017,"0"
"T01641","2019-11-18","2019","Nov","Free-Ranging","Active "," Hunter Killed","White Tailed Deer","Male","Adult","Frederick","660",39.1392,-78.0966,"0"
"T00441","2019-11-18","2019","Nov","Free-Ranging","Active "," Hunter Killed","White Tailed Deer","Female","Adult","Frederick","895",39.2116,-78.0936,"0"
"B21844","2019-11-18","2019","Nov","Free-Ranging","Active "," Hunter Killed","White Tailed Deer","Female","Adult","Frederick","960",39.2481,-78.4091,"0"
"T01638","2019-11-18","2019","Nov","Free-Ranging","Active "," Hunter Killed","White Tailed Deer","Male","Adult","Frederick","1166",39.3307,-78.2194,"0"
"B25435","2019-11-18","2019","Nov","Free-Ranging","Active "," Hunter Killed","White Tailed Deer","Female","Yearlings","Frederick","1202",39.3588,-78.1809,"0"
"T02470","2019-11-19","2019","Nov","Free-Ranging","Active "," Hunter Killed","White Tailed Deer","Male","Yearlings","Frederick","512",39.1003,-78.2843,"0"
"T01632","2019-11-19","2019","Nov","Free-Ranging","Active "," Hunter Killed","White Tailed Deer","Male","Adult","Frederick","895",39.2116,-78.0936,"0"
"B21624","2019-11-19","2019","Nov","Free-Ranging","Active "," Hunter Killed","White Tailed Deer","Male","Adult","Frederick","1040",39.2754,-78.3335,"0"
"T01639","2019-11-19","2019","Nov","Free-Ranging","Active "," Hunter Killed","White Tailed Deer","Female","Adult","Frederick","1052",39.27,-78.1098,"0"
"T03675","2019-11-20","2019","Nov","Free-Ranging","Active "," Hunter Killed","White Tailed Deer","Male","Adult","Frederick","1010",39.2578,-78.2036,"1"
"B27014","2019-11-20","2019","Nov","Free-Ranging","Active "," Hunter Killed","White Tailed Deer","Female","Adult","Clarke","434",39.0649,-78.0252,"0"
"B27026","2019-11-20","2019","Nov","Free-Ranging","Active "," Hunter Killed","White Tailed Deer","Male","Adult","Clarke","479",39.0789,-78.0061,"0"
"B21622","2019-11-20","2019","Nov","Free-Ranging","Active "," Hunter Killed","White Tailed Deer","Male","Yearlings","Clarke","484",39.0765,-77.9132,"0"
"B27742","2019-11-20","2019","Nov","Free-Ranging","Active "," Hunter Killed","White Tailed Deer","Female","Adult","Frederick","514",39.0994,-78.2471,"0"
"B21623","2019-11-20","2019","Nov","Free-Ranging","Active "," Hunter Killed","White Tailed Deer","Female","Yearlings","Frederick","515",39.0989,-78.2285,"0"
"B25433","2019-11-20","2019","Nov","Free-Ranging","Active "," Hunter Killed","White Tailed Deer","Male","Adult","Clarke","518",39.0958,-78.0984,"0"
"B27020","2019-11-20","2019","Nov","Free-Ranging","Active "," Hunter Killed","White Tailed Deer","Female","Yearlings","Clarke","522",39.0939,-78.024,"0"
"B27031","2019-11-20","2019","Nov","Free-Ranging","Active "," Hunter Killed","White Tailed Deer","Female","Adult","Clarke","523",39.0934,-78.0054,"0"
"B27010","2019-11-20","2019","Nov","Free-Ranging","Active "," Hunter Killed","White Tailed Deer","Male","Yearlings","Clarke","528",39.091,-77.9125,"0"
"B27021","2019-11-20","2019","Nov","Free-Ranging","Active "," Hunter Killed","White Tailed Deer","Male","Adult","Clarke","528",39.091,-77.9125,"0"
"B19740","2019-11-20","2019","Nov","Free-Ranging","Active "," Hunter Killed","White Tailed Deer","Male","Adult","Frederick","563",39.1107,-78.1164,"0"
"B27034","2019-11-20","2019","Nov","Free-Ranging","Active "," Hunter Killed","White Tailed Deer","Male","Adult","Clarke","565",39.1098,-78.0792,"0"
"B27030","2019-11-20","2019","Nov","Free-Ranging","Active "," Hunter Killed","White Tailed Deer","Female","Adult","Clarke","572",39.1065,-77.9491,"0"
"B27015","2019-11-20","2019","Nov","Free-Ranging","Active "," Hunter Killed","White Tailed Deer","Female","Adult","Clarke","574",39.1055,-77.9119,"0"
"B21845","2019-11-20","2019","Nov","Free-Ranging","Active "," Hunter Killed","White Tailed Deer","Female","Adult","Frederick","603",39.1297,-78.3017,"0"
"B27028","2019-11-20","2019","Nov","Free-Ranging","Active "," Hunter Killed","White Tailed Deer","Female","Adult","Clarke","615",39.1233,-78.0414,"0"
"T03675","2019-11-20","2019","Nov","Free-Ranging","Active "," Hunter Killed","White Tailed Deer","Female","Adult","Frederick","654",39.1424,-78.2268,"0"
"B19738","2019-11-20","2019","Nov","Free-Ranging","Active "," Hunter Killed","White Tailed Deer","Female","Adult","Frederick","654",39.1424,-78.2268,"0"
"B19729","2019-11-20","2019","Nov","Free-Ranging","Active "," Hunter Killed","White Tailed Deer","Female","Adult","Frederick","658",39.1402,-78.1338,"0"
"B27746","2019-11-20","2019","Nov","Free-Ranging","Active "," Hunter Killed","White Tailed Deer","Female","Adult","Frederick","660",39.1392,-78.0966,"0"
"B27025","2019-11-20","2019","Nov","Free-Ranging","Active "," Hunter Killed","White Tailed Deer","Female","Yearlings","Clarke","661",39.1388,-78.078,"0"
"B27024","2019-11-20","2019","Nov","Free-Ranging","Active "," Hunter Killed","White Tailed Deer","Female","Adult","Clarke","662",39.1383,-78.0594,"0"
"B27012","2019-11-20","2019","Nov","Free-Ranging","Active "," Hunter Killed","White Tailed Deer","Female","Adult","Clarke","674",39.1325,-77.8363,"0"
"B19733","2019-11-20","2019","Nov","Free-Ranging","Active "," Hunter Killed","White Tailed Deer","Female","Adult","Frederick","709",39.1537,-78.096,"0"
"B19741","2019-11-20","2019","Nov","Free-Ranging","Active "," Hunter Killed","White Tailed Deer","Female","Adult","Frederick","709",39.1537,-78.096,"0"
"B27027","2019-11-20","2019","Nov","Free-Ranging","Active "," Hunter Killed","White Tailed Deer","Male","Adult","Clarke","710",39.1532,-78.0774,"0"
"B27743","2019-11-20","2019","Nov","Free-Ranging","Active "," Hunter Killed","White Tailed Deer","Female","Adult","Clarke","710",39.1532,-78.0774,"0"
"B27750","2019-11-20","2019","Nov","Free-Ranging","Active "," Hunter Killed","White Tailed Deer","Female","Adult","Clarke","712",39.1523,-78.0402,"0"
"B27023","2019-11-20","2019","Nov","Free-Ranging","Active "," Hunter Killed","White Tailed Deer","Female","Adult","Clarke","722",39.1474,-77.8542,"0"
"B25443","2019-11-20","2019","Nov","Free-Ranging","Active "," Hunter Killed","White Tailed Deer","Female","Adult","Clarke","764",39.1654,-77.9838,"0"
"B27032","2019-11-20","2019","Nov","Free-Ranging","Active "," Hunter Killed","White Tailed Deer","Female","Adult","Clarke","768",39.1634,-77.9094,"0"
"B27011","2019-11-20","2019","Nov","Free-Ranging","Active "," Hunter Killed","White Tailed Deer","Female","Adult","Clarke","768",39.1634,-77.9094,"0"
"B27016","2019-11-20","2019","Nov","Free-Ranging","Active "," Hunter Killed","White Tailed Deer","Male","Yearlings","Clarke","769",39.1629,-77.8908,"0"
"B19737","2019-11-20","2019","Nov","Free-Ranging","Active "," Hunter Killed","White Tailed Deer","Female","Adult","Frederick","804",39.1831,-78.1134,"0"
"B27013","2019-11-20","2019","Nov","Free-Ranging","Active "," Hunter Killed","White Tailed Deer","Male","Adult","Clarke","810",39.1803,-78.0018,"0"
"B19731","2019-11-20","2019","Nov","Free-Ranging","Active "," Hunter Killed","White Tailed Deer","Female","Adult","Frederick","846",39.1994,-78.1873,"0"
"B27009","2019-11-20","2019","Nov","Free-Ranging","Active "," Hunter Killed","White Tailed Deer","Female","Adult","Clarke","854",39.1958,-78.0384,"0"
"B27022","2019-11-20","2019","Nov","Free-Ranging","Active "," Hunter Killed","White Tailed Deer","Male","Adult","Clarke","854",39.1958,-78.0384,"0"
"B27019","2019-11-20","2019","Nov","Free-Ranging","Active "," Hunter Killed","White Tailed Deer","Male","Adult","Clarke","860",39.1929,-77.9267,"0"
"B21648","2019-11-20","2019","Nov","Free-Ranging","Active "," Hunter Killed","White Tailed Deer","Male","Yearlings","Frederick","894",39.2121,-78.1122,"0"
"B25452","2019-11-20","2019","Nov","Free-Ranging","Active "," Hunter Killed","White Tailed Deer","Female","Adult","Frederick","894",39.2121,-78.1122,"0"
"T00439","2019-11-20","2019","Nov","Free-Ranging","Active "," Hunter Killed","White Tailed Deer","Female","Adult","Frederick","895",39.2116,-78.0936,"0"
"B19732","2019-11-20","2019","Nov","Free-Ranging","Active "," Hunter Killed","White Tailed Deer","Female","Yearlings","Frederick","895",39.2116,-78.0936,"0"
"B19734","2019-11-20","2019","Nov","Free-Ranging","Active "," Hunter Killed","White Tailed Deer","Female","Adult","Frederick","895",39.2116,-78.0936,"0"
"B27029","2019-11-20","2019","Nov","Free-Ranging","Active "," Hunter Killed","White Tailed Deer","Female","Yearlings","Clarke","939",39.2252,-78.0558,"0"
"B27018","2019-11-20","2019","Nov","Free-Ranging","Active "," Hunter Killed","White Tailed Deer","Male","Adult","Clarke","943",39.2233,-77.9813,"0"
"B19730","2019-11-20","2019","Nov","Free-Ranging","Active "," Hunter Killed","White Tailed Deer","Female","Adult","Frederick","973",39.2425,-78.1669,"0"
"B27017","2019-11-20","2019","Nov","Free-Ranging","Active "," Hunter Killed","White Tailed Deer",NA,"Adult","Clarke","982",39.2383,-77.9993,"0"
"B25448","2019-11-20","2019","Nov","Free-Ranging","Active "," Hunter Killed","White Tailed Deer","Male","Adult","Frederick","1041",39.275,-78.3148,"0"
"T01658","2019-11-20","2019","Nov","Free-Ranging","Active "," Hunter Killed","White Tailed Deer","Male","Adult","Frederick","1042",39.2745,-78.2962,"0"
"B19728","2019-11-20","2019","Nov","Free-Ranging","Active "," Hunter Killed","White Tailed Deer","Male","Yearlings","Frederick","1143",39.3149,-78.164,"0"
"B25451","2019-11-20","2019","Nov","Free-Ranging","Active "," Hunter Killed","White Tailed Deer","Male","Adult","Frederick","1181",39.3474,-78.3121,"0"
"B27741","2019-11-20","2019","Nov","Free-Ranging","Active "," Hunter Killed","White Tailed Deer","Male","Yearlings","Frederick","1183",39.3465,-78.2747,"0"
"B19736","2019-11-20","2019","Nov","Free-Ranging","Active "," Hunter Killed","White Tailed Deer","Female","Adult","Frederick","1186",39.3452,-78.2188,"0"
"B25447","2019-11-20","2019","Nov","Free-Ranging","Active "," Hunter Killed","White Tailed Deer","Male","Adult","Frederick","1188",39.3443,-78.1815,"0"
"B19735","2019-11-20","2019","Nov","Free-Ranging","Active "," Hunter Killed","White Tailed Deer","Female","Adult","Frederick","1209",39.375,-78.255,"0"
"T01644","2019-11-20","2019","Nov","Free-Ranging","Active "," Hunter Killed","White Tailed Deer","Male","Adult","Frederick","1243",39.4641,-78.345,"0"
"B27033","2019-11-20","2019","Nov","Free-Ranging","Active "," Hunter Killed","White Tailed Deer","Female","Adult","Clarke","1483",39.0532,-78.1373,"0"
"B26920","2019-11-20","2019","Nov","Free-Ranging","Active "," Hunter Killed","White Tailed Deer","Female","Adult","Frederick","1521",39.0107,-78.1762,"0"
"B31567","2019-11-21","2019","Nov","Free-Ranging","Active "," Hunter Killed","White Tailed Deer","Female","Adult","Clarke","393",39.05,-78.0073,"0"
"B27700","2019-11-21","2019","Nov","Free-Ranging","Active "," Hunter Killed","White Tailed Deer","Male","Adult","Clarke","398",39.0476,-77.9144,"0"
"B27671","2019-11-21","2019","Nov","Free-Ranging","Active "," Hunter Killed","White Tailed Deer","Female","Adult","Clarke","433",39.0654,-78.0438,"0"
"B27038","2019-11-21","2019","Nov","Free-Ranging","Active "," Hunter Killed","White Tailed Deer","Female","Adult","Clarke","433",39.0654,-78.0438,"0"
"B27677","2019-11-21","2019","Nov","Free-Ranging","Active "," Hunter Killed","White Tailed Deer","Male","Adult","Clarke","437",39.0635,-77.9695,"0"
"B27036","2019-11-21","2019","Nov","Free-Ranging","Active "," Hunter Killed","White Tailed Deer","Female","Adult","Clarke","440",39.062,-77.9138,"0"
"B27035","2019-11-21","2019","Nov","Free-Ranging","Active "," Hunter Killed","White Tailed Deer","Male","Yearlings","Clarke","441",39.0615,-77.8952,"0"
"B27684","2019-11-21","2019","Nov","Free-Ranging","Active "," Hunter Killed","White Tailed Deer","Female","Adult","Clarke","477",39.0799,-78.0432,"0"
"B27699","2019-11-21","2019","Nov","Free-Ranging","Active "," Hunter Killed","White Tailed Deer","Male","Yearlings","Clarke","477",39.0799,-78.0432,"0"
"B27685","2019-11-21","2019","Nov","Free-Ranging","Active "," Hunter Killed","White Tailed Deer","Female","Adult","Clarke","478",39.0794,-78.0246,"0"
"B27666","2019-11-21","2019","Nov","Free-Ranging","Active "," Hunter Killed","White Tailed Deer","Female","Adult","Clarke","480",39.0785,-77.9875,"0"
"B27703","2019-11-21","2019","Nov","Free-Ranging","Active "," Hunter Killed","White Tailed Deer","Female","Adult","Clarke","481",39.078,-77.9689,"0"
"B27050","2019-11-21","2019","Nov","Free-Ranging","Active "," Hunter Killed","White Tailed Deer","Female","Adult","Clarke","522",39.0939,-78.024,"0"
"B27663","2019-11-21","2019","Nov","Free-Ranging","Active "," Hunter Killed","White Tailed Deer","Female","Adult","Clarke","522",39.0939,-78.024,"0"
"B27037","2019-11-21","2019","Nov","Free-Ranging","Active "," Hunter Killed","White Tailed Deer","Male","Adult","Clarke","523",39.0934,-78.0054,"0"
"B27689","2019-11-21","2019","Nov","Free-Ranging","Active "," Hunter Killed","White Tailed Deer","Female","Adult","Clarke","523",39.0934,-78.0054,"0"
"B27059","2019-11-21","2019","Nov","Free-Ranging","Active "," Hunter Killed","White Tailed Deer","Male","Adult","Clarke","526",39.092,-77.9497,"0"
"B27664","2019-11-21","2019","Nov","Free-Ranging","Active "," Hunter Killed","White Tailed Deer","Female","Adult","Clarke","566",39.1093,-78.0606,"0"
"B27054","2019-11-21","2019","Nov","Free-Ranging","Active "," Hunter Killed","White Tailed Deer","Male","Adult","Clarke","569",39.1079,-78.0048,"0"
"B27693","2019-11-21","2019","Nov","Free-Ranging","Active "," Hunter Killed","White Tailed Deer","Female","Adult","Clarke","570",39.1074,-77.9862,"0"
"B27686","2019-11-21","2019","Nov","Free-Ranging","Active "," Hunter Killed","White Tailed Deer","Female","Adult","Clarke","571",39.1069,-77.9677,"0"
"B27705","2019-11-21","2019","Nov","Free-Ranging","Active "," Hunter Killed","White Tailed Deer","Female","Adult","Clarke","572",39.1065,-77.9491,"0"
"B27682","2019-11-21","2019","Nov","Free-Ranging","Active "," Hunter Killed","White Tailed Deer","Female","Adult","Clarke","572",39.1065,-77.9491,"0"
"B27676","2019-11-21","2019","Nov","Free-Ranging","Active "," Hunter Killed","White Tailed Deer","Female","Adult","Clarke","573",39.106,-77.9305,"0"
"B27696","2019-11-21","2019","Nov","Free-Ranging","Active "," Hunter Killed","White Tailed Deer","Male","Yearlings","Clarke","575",39.105,-77.8933,"0"
"B27039","2019-11-21","2019","Nov","Free-Ranging","Active "," Hunter Killed","White Tailed Deer","Female","Adult","Clarke","612",39.1247,-78.0972,"0"
"B27042","2019-11-21","2019","Nov","Free-Ranging","Active "," Hunter Killed","White Tailed Deer","Female","Adult","Clarke","612",39.1247,-78.0972,"0"
"B27692","2019-11-21","2019","Nov","Free-Ranging","Active "," Hunter Killed","White Tailed Deer","Male","Adult","Clarke","613",39.1243,-78.0786,"0"
"B27683","2019-11-21","2019","Nov","Free-Ranging","Active "," Hunter Killed","White Tailed Deer","Female","Adult","Clarke","622",39.12,-77.9113,"0"
"B27047","2019-11-21","2019","Nov","Free-Ranging","Active "," Hunter Killed","White Tailed Deer","Male","Yearlings","Clarke","624",39.119,-77.8741,"0"
"B27694","2019-11-21","2019","Nov","Free-Ranging","Active "," Hunter Killed","White Tailed Deer","Male","Adult","Clarke","625",39.1185,-77.8555,"0"
"B27691","2019-11-21","2019","Nov","Free-Ranging","Active "," Hunter Killed","White Tailed Deer","Male","Adult","Clarke","661",39.1388,-78.078,"0"
"B27687","2019-11-21","2019","Nov","Free-Ranging","Active "," Hunter Killed","White Tailed Deer","Female","Adult","Clarke","662",39.1383,-78.0594,"0"
"B27667","2019-11-21","2019","Nov","Free-Ranging","Active "," Hunter Killed","White Tailed Deer","Female","Adult","Clarke","662",39.1383,-78.0594,"0"
"T03657","2019-11-21","2019","Nov","Free-Ranging","Active "," Hunter Killed","White Tailed Deer","Female","Adult","Clarke","664",39.1374,-78.0222,"0"
"B27665","2019-11-21","2019","Nov","Free-Ranging","Active "," Hunter Killed","White Tailed Deer","Female","Yearlings","Clarke","665",39.1369,-78.0036,"0"
